tweet_id,favorite_count,retweet_count,retweet_status,url
821813639212650496,0,3152,Original tweet,https://t.co/mH0IOyFdIG
821765923262631936,8008,1572,Original tweet,https://t.co/maDNMETA52
821522889702862852,7662,1644,Original tweet,https://t.co/IzcaR3Nqyn
821421320206483457,0,5194,Original tweet,https://t.co…
821407182352777218,11214,4043,Original tweet,https://t.co/Xn5AQtiqzG
821153421864615936,238,9,Original tweet,e
821149554670182400,8207,1840,Original tweet,https://t.co/r8DxA8DYJ2
821107785811234820,9180,1992,Original tweet,https://t.co/8SiwKDlRcl
821044531881721856,12109,2150,Original tweet,https://t.co/bryVdNaRcu
820837357901512704,0,6317,Original tweet,https://t.co/ii5eNX5…
820749716845686786,30178,9317,Original tweet,https://t.co/EMq8Ud6Ze1
820690176645140481,11708,3034,Original tweet,https://t.co/NIYC820tmd
820494788566847489,0,529,Original tweet,https://t…
820446719150292993,0,2416,Original tweet,https://t.co/pbKOesr8Tg
820314633777061888,3206,529,Original tweet,https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE
820078625395449857,18877,5864,Original tweet,https://t.co/wJZlpGFEbD
820013781606658049,0,1091,Original tweet,https://…
819952236453363712,5084,1091,Original tweet,https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb
819924195358416896,12369,4588,Original tweet,https://t.co/XdRNXNYD4E
819711362133872643,12776,2908,Original tweet,https://t.co/m5fYxrO3IU
819588359383371776,9254,1884,Original tweet,https://t.co/52cItP0vIO
819347104292290561,6930,1126,Original tweet,https://t.co/8rUL99bX4W
819238181065359361,2164,384,Original tweet,https://t.co/MefMAZX2uv
819227688460238848,22032,6317,Original tweet,https://t.co/ii5eNX5LJT
819015337530290176,0,34935,Original tweet,https://t.co/AdPKrI8BZ1
819015331746349057,0,17971,Original tweet,https://t.co/YOC1fHFCSb
819006400881917954,43461,17971,Original tweet,https://t.co/YOC1fHFCSb
819004803107983360,83507,34935,Original tweet,https://t.co/AdPKrI8BZ1
818646164899774465,0,19688,Original tweet,https://t.co/hfi264QwYM
818627210458333184,21460,7144,Original tweet,https://t.co/I7bkhxBxUG
818614493328580609,9417,2374,Original tweet,https://t.co/FOF0hBDxP8
818588835076603904,0,5756,Original tweet,https://t.co/nBJ5RE4yHb
818536468981415936,10384,2301,Original tweet,https://t.co/6fSVcn9HAU
818307523543449600,0,7550,Original tweet,https://t.co/LIhmM7i…
818259473185828864,10529,2117,Original tweet,https://t.co/rnkvT2kvib
818145370475810820,11739,2398,Original tweet,https://t.co/JlPug12E5Z
817908911860748288,4655,751,Original tweet,https://t.co/bbuKxk0fM8
817827839487737858,49154,25432,Original tweet,https://t.co/q2BgNIi3OA
817777686764523521,10331,2543,Original tweet,https://t.co/m7isZrOBX7
817536400337801217,11249,2759,Original tweet,https://t.co/jQUdvtdYMu
817502432452313088,0,3183,Original tweet,https:/…
817423860136083457,32204,13755,Original tweet,https://t.co/btzf1zTDeQ
817415592588222464,5352,897,Original tweet,https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2
817181837579653120,0,7958,Original tweet,https://t.co/MiMKtsLN6k
817171292965273600,8394,1895,Original tweet,https://t.co/56uBP28eqw
817120970343411712,11682,2442,Original tweet,https://t.co/kCLgD8687T
817056546584727552,8224,1543,Original tweet,https://t.co/r6SLVN2VUH
816829038950027264,0,4434,Original tweet,https://t.co/dgvTPZ9tgI
816816676327063552,9591,1907,Original tweet,https://t.co/dVVavqpeF9
816697700272001025,9363,2071,Original tweet,https://t.co/WFt82XLyEF
816450570814898180,29016,7550,Original tweet,https://t.co/LIhmM7i70k
816336735214911488,8249,1820,Original tweet,https://t.co/nuJxtmlLcY
816091915477250048,8570,2006,Original tweet,https://t.co/tlfuZ25IMi
816062466425819140,0,951,Original tweet,https://…
816014286006976512,0,4935,Original tweet,https://t.co/ghyT4Ubk1r
815990720817401858,4743,951,Original tweet,https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p
815966073409433600,21397,7958,Original tweet,https://t.co/MiMKtsLN6k
815745968457060357,0,3905,Original tweet,…
815736392542261248,9421,2142,Original tweet,https://t.co/gd9UlLOCQ0
815639385530101762,7907,1565,Original tweet,https://t.co/bLZuOh9sKy
815390420867969024,9930,3609,Original tweet,https://t.co/9njRxyUd5L
814986499976527872,7346,1199,Original tweet,https://t.co/01vpuRDXQ8
814638523311648768,10818,2549,Original tweet,https://t.co/0LdNjoiNbv
814578408554463233,0,5523,Original tweet,https:/…
814530161257443328,8283,1751,Original tweet,https://t.co/IOdgfnSE9G
814153002265309185,27574,8196,Original tweet,https://t.co/YIJo7X7K9J
813944609378369540,0,2998,Original tweet,https://t.co/aI7umZHIq7
813910438903693312,8950,1755,Original tweet,https://t.co/z1VRj1cYZf
813812741911748608,34980,13186,Original tweet,https://t.co/uBnQTNEeGg
813800681631023104,7983,1669,Original tweet,https://t.co/OuaVvVkwJ1
813217897535406080,17859,6917,Original tweet,https://t.co/DVYIZOnO81
813202720496779264,8871,1726,Original tweet,https://t.co/cD967DjnIn
813187593374461952,19064,4098,Original tweet,https://t.co/rvSANEsQZJ
813172488309972993,8905,1827,Original tweet,https://t.co/bxGwkJa2kE
813157409116065792,7449,2082,Original tweet,https://t.co/hwhCbhCjnV
813142292504645637,8169,2270,Original tweet,https://t.co/KK4XQK9SPi
813130366689148928,4317,424,Original tweet,0
813127251579564032,11332,2941,Original tweet,https://t.co/BzITyGw3JA
813112105746448384,9896,2593,Original tweet,https://t.co/zfdaGZlweq
813096984823349248,10151,3434,Original tweet,https://t.co/soNL00XWVu
813081950185472002,9519,2629,Original tweet,https://t.co/PjulYEXTvg
813066809284972545,7627,1858,Original tweet,https://t.co/syuTXARdtN
813051746834595840,20145,6940,Original tweet,https://t.co/AIMF8ouzvl
812781120811126785,7221,1798,Original tweet,https://t.co/lXFM1l22bG
812709060537683968,6360,1367,Original tweet,https://t.co/AbBDuGZUpp
812503143955202048,5826,1163,Original tweet,https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1
812466873996607488,7656,1820,Original tweet,https://t.co/BAJrfPvtux
812372279581671427,13094,3470,Original tweet,https://t.co/gCnAeL2mvT
811985624773361665,6990,1326,Original tweet,https://t.co/sIB5C6FDop
811744202451197953,7245,1500,Original tweet,https://t.co/TZkiQZqwA6
811647686436880384,5374,692,Original tweet,0
811627233043480576,12209,2890,Original tweet,https://t.co/IU8S0n4oxn
811386762094317568,20069,6048,Original tweet,https://t.co/aAUXzoxaBy
810984652412424192,5112,1347,Original tweet,https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx
810896069567610880,8648,1658,Original tweet,https://t.co/zW1o0W4AYV
810657578271330305,10541,2496,Original tweet,https://t.co/MXd0AGDsRJ
810284430598270976,33727,10615,Original tweet,https://t.co/9p6ECXJMMu
810254108431155201,14134,3203,Original tweet,https://t.co/DrsrQkEfnb
809920764300447744,14963,3729,Original tweet,https://t.co/HIraYS1Bzo
809808892968534016,0,4646,Original tweet,https://t.co/xIfrsMNLBR
809448704142938112,6690,1392,Original tweet,https://t.co/EMdnCugNbo
809220051211603969,19128,5311,Original tweet,https://t.co/wHu15q2Q6p
809084759137812480,12711,3347,Original tweet,https://t.co/nadm8yWZ4h
808838249661788160,9756,2888,Original tweet,https://t.co/Zrrcw29o13
808733504066486276,7598,2051,Original tweet,https://t.co/xQfrbNK3HD
808501579447930884,10902,2477,Original tweet,https://t.co/SQhyqrr8px
808344865868283904,40657,19688,Original tweet,https://t.co/hfi264QwYM
808134635716833280,0,5590,Original tweet,https://t.co/R6wJyC2Tey
808106460588765185,8502,2087,Original tweet,https://t.co/ANBpEYHaho
808001312164028416,12008,3348,Original tweet,https://t.co/O9iGgvfuzl
807621403335917568,14028,3431,Original tweet,https://t.co/qTRY2qX9y4
807106840509214720,112956,52319,Original tweet,https://t.co/DkBYaCAg2d
807059379405148160,0,6964,Original tweet,https://t.co/vOBV1ZqVcX
807010152071229440,12652,3684,Original tweet,https://t.co/fhgP6vSfhX
806629075125202948,71418,32761,Original tweet,https://t.co/f1h2Fsalv9
806620845233815552,0,5211,Original tweet,https://t.c…
806576416489959424,4709,1853,Original tweet,https://t.co/QrFkqgHR1G
806542213899489280,9832,2242,Original tweet,https://t.co/BCB87qUU0h
806242860592926720,0,11004,Original tweet,https://t.co/nfprKAXqwu
806219024703037440,6214,1147,Original tweet,https://t.co/IZidSrBvhi
805958939288408065,0,5080,Original tweet,https://t.co/zrMVdfFej6
805932879469572096,7989,1824,Original tweet,https://t.co/Zcwr8LgoO8
805826884734976000,6325,1734,Original tweet,https://t.co/SgpBVYIL18
805823200554876929,0,7570,Original tweet,https://t.co/t0cEeRbcXJ
805520635690676224,5547,1570,Original tweet,https://t.co/zacX7S6GyJ
805487436403003392,8450,2401,Original tweet,https://t.co/1JUduNuaWl
805207613751304193,7569,1643,Original tweet,https://t.co/lHy4Xbyhd9
804738756058218496,13152,3636,Original tweet,https://t.co/kQVQoOW9NZ
804475857670639616,5912,1915,Original tweet,https://t.co/LEZ8jR5txd
804413760345620481,0,3047,Original tweet,https://t.co/AsykOwMrXQ
804026241225523202,42576,15231,Original tweet,https://t.co/U7FvBZo6Bq
803773340896923648,9669,2605,Original tweet,https://t.co/ZxeRjMKaWt
803692223237865472,0,7025,Original tweet,https://t.co/fR1P3g5I6k
803638050916102144,10506,3933,Original tweet,https://t.co/ns9qoElfsX
803380650405482500,7476,1785,Original tweet,https://t.co/yPbCALoy2n
803321560782307329,0,5021,Original tweet,https://t.co/Nb…
803276597545603072,9662,2320,Original tweet,https://t.co/jxQhxoPsgL
802952499103731712,8685,1902,Original tweet,https://t.co/yLm7hQ6UXh
802624713319034886,0,2758,Original tweet,https://t.co/SuXcI9B7pQ
802600418706604034,6849,1394,Original tweet,https://t.co/urhl90ZE1O
802572683846291456,8635,2394,Original tweet,https://t.co/EFfLCP7oQv
802323869084381190,15535,5552,Original tweet,https://t.co/aX4brLLpWZ
802265048156610565,6696,1313,Original tweet,https://t.co/9IxWAXFqze
802239329049477120,8762,2492,Original tweet,https://t.co/5oWrHCWg87
802185808107208704,0,255,Original tweet,https:/…
801958328846974976,7453,1616,Original tweet,https://t.co/4fY2bsAm65
801854953262350336,1746,222,Original tweet,C
801538201127157760,7912,1981,Original tweet,https://t.co/p1RD39XjUe
801285448605831168,5827,782,Original tweet,https://t.co/bC69RrW559
801167903437357056,23466,5590,Original tweet,https://t.co/R6wJyC2Tey
801127390143516673,0,3751,Original tweet,https://…
801115127852503040,7771,1997,Original tweet,https://t.co/55Dqe0SJNj
800859414831898624,655,91,Original tweet,s
800855607700029440,0,1527,Original tweet,https://t.co/pnUF69K4xk
800751577355128832,10206,2658,Original tweet,https://t.co/4UwCTW3lXG
800513324630806528,12669,2855,Original tweet,https://t.co/ILHGs0e6Dm
800459316964663297,9162,2078,Original tweet,https://t.co/61sX7pW5Ca
800443802682937345,0,4085,Original tweet,https://t.co/FYT9QBEnKG
800388270626521089,10730,2652,Original tweet,https://t.co/azMneS6Ly5
800188575492947969,0,3747,Original tweet,https://…
800141422401830912,14687,2416,Original tweet,https://t.co/pbKOesr8Tg
800018252395122689,27196,12461,Original tweet,https://t.co/gQqRBfkX4I
799774291445383169,0,4425,Original tweet,https://t.co/wdgY9oHPrT
799757965289017345,8079,2032,Original tweet,https://t.co/OiH8PaOxB1
799422933579902976,7778,1823,Original tweet,https://t.co/bpLuQuxzHZ
799308762079035393,0,5158,Original tweet,https://t.co/7oQ1wpf…
799297110730567681,9497,2597,Original tweet,https://t.co/YDtZcAiMAf
799063482566066176,7787,2367,Original tweet,https://t.co/BXJFKOVnJm
798933969379225600,12572,4212,Original tweet,https://t.co/KJAKO2kXsL
798925684722855936,7250,1380,Original tweet,https://t.co/8yvpacwBcu
798705661114773508,0,6293,Original tweet,https://…
798701998996647937,0,7345,Original tweet,https://t…
798697898615730177,0,6173,Original tweet,https://t.co/HVGs5aAKAn
798694562394996736,0,4707,Original tweet,https://t.co/JKXh0NbBNL
798686750113755136,0,2204,Original tweet,https://t.co/Y…
798682547630837760,0,4493,Original tweet,https://t.…
798673117451325440,0,5291,Original tweet,https://t.co/WId5lxNdPH
798665375516884993,0,3715,Original tweet,https://t.co/eqmkr2gmPH
798644042770751489,0,1760,Original tweet,https://t.co/J5Mqn8VeYq
798628517273620480,0,1880,Original tweet,https://t.co/0aDF62KVP7
798585098161549313,0,5358,Original tweet,https://t.…
798576900688019456,0,5561,Original tweet,https://t.co/…
798340744599797760,0,3180,Original tweet,https://t.co/E6bGWf9EOm
798209839306514432,10049,2448,Original tweet,https://t.co/jG1PAFkB81
797971864723324932,11116,2932,Original tweet,https://t.co/GRWPgNKt2z
797545162159308800,14037,4667,Original tweet,https://t.co/Ia19irLwyB
797236660651966464,19150,6228,Original tweet,https://t.co/6kqsAjJNhi
797165961484890113,217,25,Original tweet,😉
796904159865868288,0,8468,Original tweet,https:/…
796865951799083009,7399,1856,Original tweet,https://t.co/Jgnuiyvq06
796759840936919040,11338,2876,Original tweet,https://t.co/6hx7ur6sNI
796563435802726400,0,6835,Original tweet,https://t.co/5d…
796484825502875648,7274,1672,Original tweet,https://t.co/bvkkqOjNDV
796387464403357696,10583,3942,Original tweet,https://t.co/cVLUasbKA5
796177847564038144,0,13537,Original tweet,https://t.co/y5KarNXWXt
796149749086875649,30890,13537,Original tweet,https://t.co/y5KarNXWXt
796125600683540480,4790,1709,Original tweet,https://t.co/a18mzkhTf6
796116448414461957,8752,2282,Original tweet,https://t.co/7i0bDMbrVN
796080075804475393,8109,2191,Original tweet,https://t.co/opoXKxmfFm
796031486298386433,10395,3544,Original tweet,https://t.co/PbgvuD0qIL
795464331001561088,47337,22256,Original tweet,https://t.co/gBUDjdEcqz
795400264262053889,9642,2712,Original tweet,https://t.co/2H4MfOGlpQ
795076730285391872,15542,5161,Original tweet,https://t.co/ivPWhspN3E
794983741416415232,0,3190,Original tweet,https://t.co/TU4sZogVIq
794926597468000259,9808,2189,Original tweet,https://t.co/XRPvTPF0VH
794355576146903043,0,9786,Original tweet,https://t.co/x5gXRS1abq
794332329137291264,9258,2564,Original tweet,https://t.co/SIQbb8c3AU
794205286408003585,8880,3153,Original tweet,https://t.co/trSjgY3h4g
793962221541933056,16098,4646,Original tweet,https://t.co/xIfrsMNLBR
793845145112371200,8884,1768,Original tweet,https://t.co/2Xo19aPrG5
793614319594401792,0,2972,Original tweet,https://t.co/O5IUmRHRIh
793601777308463104,7677,1537,Original tweet,https://t.co/LhzPWv6rTv
793500921481273345,10244,2257,Original tweet,https://t.co/aF5MmpvPqN
793286476301799424,23621,8684,Original tweet,https://t.co/rLHGx3VAF3
793271401113350145,8371,2287,Original tweet,https://t.co/MgQSdfZGPN
793256262322548741,19172,7909,Original tweet,https://t.co/BNy9IIJMb0
793241302385262592,10102,3122,Original tweet,https://t.co/Ap477GhwXt
793226087023144960,9397,2750,Original tweet,https://t.co/hFxxBCWlwj
793210959003287553,8573,2641,Original tweet,https://t.co/etL8FHBrh8
793195938047070209,14611,5336,Original tweet,https://t.co/YSi6K1firY
793180763617361921,6650,1885,Original tweet,https://t.co/2VhmlwxA1Q
793165685325201412,9012,2654,Original tweet,https://t.co/IbzT7DJvBo
793150605191548928,5927,1611,Original tweet,https://t.co/3lE8Izgmkf
793135492858580992,6160,2381,Original tweet,https://t.co/PrgvOyPtDT
793120401413079041,12164,3728,Original tweet,https://t.co/sxMrsOZ8zb
792913359805018113,13755,3756,Original tweet,https://t.co/LRyMrU7Wfq
792883833364439040,10845,4060,Original tweet,https://t.co/v17mFm0Ftz
792773781206999040,7089,1598,Original tweet,https://t.co/RhaPExuxJL
792394556390137856,12886,4058,Original tweet,https://t.co/of0pFNBIl8
792050063153438720,6859,1691,Original tweet,https://t.co/S3f1SYylzu
791821351946420224,0,19972,Original tweet,https://t.co/e3LPMAHj7p
791784077045166082,0,9004,Original tweet,https://t.co/4Kn9GEHXiE
791780927877898241,0,3605,Original tweet,https://t.co/bROYbceZ1u
791774931465953280,43197,21014,Original tweet,https://t.co/roqIxCvEB3
791672322847637504,11288,2972,Original tweet,https://t.co/O5IUmRHRIh
791406955684368384,12635,3905,Original tweet,https://t.co/Zcw9Sccctc
791312159183634433,8426,2397,Original tweet,https://t.co/GGJvxYt3xK
791026214425268224,0,3864,Original tweet,https://t.co/gx3xF5mZbo
790987426131050500,9423,2016,Original tweet,https://t.co/Eno0mypHIr
790946055508652032,16048,4434,Original tweet,https://t.co/dgvTPZ9tgI
790723298204217344,0,2181,Original tweet,https://t.co/Ln89R4FP7v
790698755171364864,7903,1828,Original tweet,https://t.co/IiiBq460I7
790581949425475584,19806,6736,Original tweet,https://t.co/Fd5WFDTMH4
790337589677002753,7531,1792,Original tweet,https://t.co/ovE2hqXryV
790277117346975746,12055,2998,Original tweet,https://t.co/aI7umZHIq7
790227638568808452,0,3358,Original tweet,https://t.co/2lBg3…
789986466051088384,8921,2181,Original tweet,https://t.co/Ln89R4FP7v
789960241177853952,0,3892,Original tweet,https://t.…
789903600034189313,9901,3919,Original tweet,https://t.co/P0kSN6rT6H
789628658055020548,7179,1673,Original tweet,https://t.co/huPSJJ7FDI
789599242079838210,6465,1812,Original tweet,https://t.co/0R4meWXFOx
789530877013393408,11239,3190,Original tweet,https://t.co/TU4sZogVIq
789314372632018944,8292,2168,Original tweet,https://t.co/G2ms0A5jWM
789280767834746880,0,4649,Original tweet,https://t…
789268448748703744,8763,2474,Original tweet,https://t.co/JSs2bfDtTS
789137962068021249,9338,2641,Original tweet,https://t.co/2jwxxtNzoN
788908386943430656,26329,11843,Original tweet,https://t.co/3BXh073tDm
788765914992902144,26236,9786,Original tweet,https://t.co/x5gXRS1abq
788552643979468800,0,6745,Original tweet,https://t.co/u1ulQ5heLX
788412144018661376,14900,5000,Original tweet,https://t.co/4DhSsC1W7S
788178268662984705,6972,1998,Original tweet,https://t.co/s7MgFWDySc
788150585577050112,5874,1212,Original tweet,https://t.co/xosHjFzVXc
788070120937619456,0,3248,Original tweet,https://t.co/1acHQS8rvK
788039637453406209,5868,1246,Original tweet,https://t.co/lRmUUOxgbQ
787810552592695296,8245,2875,Original tweet,https://t.co/pNNjBtHWPc
787717603741622272,9827,2622,Original tweet,https://t.co/i622ZbWkUp
787397959788929025,10454,2704,Original tweet,https://t.co/lHVHGdDzb3
787322443945877504,7492,1643,Original tweet,https://t.co/lsrR83SiVp
787111942498508800,0,6376,Original tweet,https://t.co/v5m2bIukXc
786963064373534720,25585,7544,Original tweet,https://t.co/ibj5g6xaAj
786729988674449408,0,2298,Original tweet,https://t.…
786709082849828864,17552,5794,Original tweet,https://t.co/yBO5wuqaPS
786664955043049472,10162,2393,Original tweet,https://t.co/HmlEvAMP4r
786595970293370880,9100,2970,Original tweet,https://t.co/L8BWDD4oBX
786363235746385920,10410,3269,Original tweet,https://t.co/TVXpEJB7Wn
786286427768250368,7647,2674,Original tweet,https://t.co/ObT2tSxXit
786233965241827333,14595,4445,Original tweet,https://t.co/78c9W8kLFh
786051337297522688,1368,151,Original tweet,t
786036967502913536,0,6581,Original tweet,https://t.co/x0gV2Ck3AD
785927819176054784,10945,3023,Original tweet,https://t.co/lntsj7Fc4Y
785872687017132033,6424,1691,Original tweet,https://t.co/1j9kLGb4wV
785639753186217984,7556,2124,Original tweet,https://t.co/f2wmLZTPHd
785533386513321988,8703,1861,Original tweet,https://t.co/h4jhlH4EyG
785515384317313025,5876,1183,Original tweet,y
785264754247995392,6968,1539,Original tweet,https://t.co/mWYACm4qnx
785170936622350336,11504,4558,Original tweet,https://t.co/cubFg7F4qQ
784826020293709826,9679,3047,Original tweet,https://t.co/AsykOwMrXQ
784517518371221505,8587,2387,Original tweet,https://t.co/p6fgYe2dB6
784431430411685888,5497,1200,Original tweet,https://t.co/PHA1vtqqpt
784183165795655680,19186,7570,Original tweet,https://t.co/t0cEeRbcXJ
784057939640352768,28456,10473,Original tweet,https://t.co/T7Jr4Gw4sC
783839966405230592,28706,10176,Original tweet,https://t.co/8TCQcsZCZ8
783821107061198850,7065,1849,Original tweet,https://t.co/STcPjiNAHp
783695101801398276,9991,3027,Original tweet,https://t.co/kCRKlFg4AY
783466772167098368,8085,2104,Original tweet,https://t.co/s8W8Del9HQ
783391753726550016,16170,5153,Original tweet,https://t.co/BO936YdJdi
783347506784731136,0,5220,Original tweet,https://t.co/2S6oye3XqK
783334639985389568,27808,11004,Original tweet,https://t.co/nfprKAXqwu
783085703974514689,7818,2048,Original tweet,https://t.co/IsqyvbjFgM
782969140009107456,23122,6964,Original tweet,https://t.co/vOBV1ZqVcX
782747134529531904,7165,1333,Original tweet,https://t.co/C6fUMnHt1H
782722598790725632,16497,5080,Original tweet,https://t.co/zrMVdfFej6
782598640137187329,7479,1780,Original tweet,https://t.co/BIUchFwHqn
782305867769217024,15896,5194,Original tweet,https://t.co/pgVKxRw0s1
782021823840026624,0,5813,Original tweet,https://t.co/oHKJHghrp5
781955203444699136,10689,3174,Original tweet,https://t.co/FjEsk7A1JV
781661882474196992,9989,2557,Original tweet,https://t.co/ELqelxWMrC
781655249211752448,3829,1068,Original tweet,https://t.co/LOKrNo0OM7
781524693396357120,19830,5211,Original tweet,https://t.co/ya7bviQUUf
781308096455073793,6829,2414,Original tweet,https://t.co/WQvcPEpH2u
781251288990355457,8020,1956,Original tweet,https://t.co/xIYsa6LPA4
781163403222056960,9391,2609,Original tweet,https://t.co/YkHc7U7uUy
780931614150983680,20713,6835,Original tweet,https://t.co/5dUYOu4b8d
780858289093574656,6885,1891,Original tweet,https://t.co/YElO4hvXI6
780800785462489090,5253,1215,Original tweet,https://t.co/KQzSR8eCsw
780601303617732608,11577,3152,Original tweet,https://t.co/mH0IOyFdIG
780543529827336192,6020,1648,Original tweet,https://t.co/VG095mi09Q
780496263422808064,0,3470,Original tweet,https://t.co/BXIuvkQO9b
780476555013349377,0,105,Original tweet,https://t.co/rnKvzt6RJs https://t.co/v4e2ywe8iO
780459368902959104,5065,1013,Original tweet,https://t.co/coi4l1T2Sm
780192070812196864,8319,2112,Original tweet,https://t.co/zHIqpM5Gni
780092040432480260,0,2160,Original tweet,https://t.c…
780074436359819264,11557,4642,Original tweet,https://t.co/dVm5Hgdpeb
779834332596887552,17955,6581,Original tweet,https://t.co/x0gV2Ck3AD
779377524342161408,8364,2927,Original tweet,https://t.co/KsqaIzlQ12
779124354206535695,0,17162,Original tweet,https://t.co/…
779056095788752897,14095,4262,Original tweet,https://t.co/I1bJUzUEW5
778990705243029504,18960,6727,Original tweet,https://t.co/vyx1X5eyWI
778774459159379968,0,9260,Original tweet,https://t.co/iy7ylyZcsE
778764940568104960,828,342,Original tweet,https://t.co/tird9cIlzB
778748913645780993,6543,1221,Original tweet,https://t.co/1dpEuALnY0
778650543019483137,5475,1404,Original tweet,https://t.co/KYZkPuiC1l
778624900596654080,4389,951,Original tweet,https://t.co/0rRxyBQt32
778408200802557953,13014,4060,Original tweet,https://t.co/gJKD9pst5A
778396591732486144,0,11471,Original tweet,https://t.co/iHe6liLwWR
778383385161035776,5570,1029,Original tweet,https://t.co/zP1IvAATWv
778286810187399168,9878,3102,Original tweet,https://t.co/hhTfnPrWfb
778039087836069888,8078,2497,Original tweet,https://t.co/t8Y4x9DmVD
778027034220126208,6263,1507,Original tweet,https://t.co/QFaUiIHxHq
777953400541634568,0,3307,Original tweet,https://…
777885040357281792,6069,1531,Original tweet,https://t.co/pL7wbMRW7M
777684233540206592,10746,2758,Original tweet,https://t.co/SuXcI9B7pQ
777641927919427584,0,3969,Original tweet,https://t.co/lprdOylVpS
777621514455814149,8333,2359,Original tweet,https://t.co/BnVTMtUeI3
777189768882946048,13508,4041,Original tweet,https://t.co/d3aLyCykn7
776819012571455488,0,12781,Original tweet,https://t.co/hyAC5Hq9GC
776813020089548800,4653,1131,Original tweet,https://t.co/nFqLaOLUQA
776477788987613185,8354,2592,Original tweet,https://t.co/iJE3F0VozW
776249906839351296,0,8571,Original tweet,https://…
776218204058357768,28404,14883,Original tweet,https://t.co/nzqTNw0744
776201521193218049,9117,2365,Original tweet,https://t.co/Pq150LeRaC
776113305656188928,11244,4085,Original tweet,https://t.co/FYT9QBEnKG
776088319444877312,1736,142,Original tweet,https://t.co/wOhuABgj6I
775898661951791106,0,15715,Original tweet,https://t.co/pG2inLaOda
775842724423557120,11177,2494,Original tweet,https://t.co/saRYTcxQeH
775733305207554048,13241,3751,Original tweet,https://t.co/9CcBSxCXXG
775729183532220416,12394,4342,Original tweet,https://t.co/J39lT3b0rH
775364825476165632,7029,2760,Original tweet,https://t.co/7FNcBaKbci
775350846108426240,9679,3663,Original tweet,https://t.co/2OmDMAkkou
775085132600442880,14804,4425,Original tweet,https://t.co/wdgY9oHPrT
774757898236878852,8233,1675,Original tweet,https://t.co/dS8SCbNF9P
774639387460112384,6428,1629,Original tweet,https://t.co/4s5Xlijogu
774314403806253056,20781,5158,Original tweet,https://t.co/7oQ1wpfxIH
773985732834758656,10266,3623,Original tweet,https://t.co/RFWtDqTnAz
773922284943896577,6115,1640,Original tweet,https://t.co/G56ikYAqFg
773704687002451968,6304,1514,Original tweet,https://t.co/OqNggd4Oio
773670353721753600,5112,1238,Original tweet,https://t.co/rA8WUVOLBr
773547596996571136,21059,5756,Original tweet,https://t.co/nBJ5RE4yHb
773336787167145985,0,4740,Original tweet,https:/…
773308824254029826,22243,7034,Original tweet,https://t.co/0Fcft7jl4N
773247561583001600,9011,3054,Original tweet,https://t.co/hG5WYT9ECn
773191612633579521,9511,3860,Original tweet,https://t.co/9HEVPJEioD
772877495989305348,8137,3624,Original tweet,https://t.co/qEP31epKEV
772826264096874500,7656,2230,Original tweet,https://t.co/7CQkn3gHOQ
772615324260794368,0,3159,Original tweet,https://t.co/eSvz4EapHH
772581559778025472,6186,1600,Original tweet,https://t.co/8lpAGaZRFn
772193107915964416,5725,1303,Original tweet,https://t.co/Dp0s7MRIHK
772152991789019136,3631,1063,Original tweet,https://t.co/H9yjI9eo3A
772117678702071809,3590,693,Original tweet,https://t.co/GHOfbTVQti
772114945936949249,2608,446,Original tweet,https://t.co/CbtNfecWiT
772102971039580160,3813,880,Original tweet,https://t.co/B2f3XkGU5c
771908950375665664,6251,1775,Original tweet,https://t.co/yOVzAomJ6k
771770456517009408,11432,3180,Original tweet,https://t.co/E6bGWf9EOm
771500966810099713,7871,2446,Original tweet,https://t.co/1tWe5zZoHv
771380798096281600,10015,4740,Original tweet,https://t.co/sPB5JMnWBn
771171053431250945,0,6969,Original tweet,https://t.co/iJABMhVidf
771136648247640064,8714,2737,Original tweet,https://t.co/8VEDZKHddR
771102124360998913,5942,1349,Original tweet,https://t.co/K5Jo7QRCvA
771014301343748096,6567,1553,Original tweet,https://t.co/OJZQ6I4gGd
770787852854652928,4686,1118,Original tweet,https://t.co/d0QEbp78Yi
770772759874076672,4941,1340,Original tweet,https://t.co/lqr0NdtwQo
770655142660169732,7002,1680,Original tweet,https://t.co/qlUDuPoE3d
770414278348247044,6019,1950,Original tweet,https://t.co/OUwWbEKOUV
770293558247038976,5912,1371,Original tweet,https://t.co/3fEPpj0KYw
770093767776997377,0,2856,Original tweet,https://t.co/o5J479bZUC
770069151037685760,7230,2144,Original tweet,https://t.co/mADHGenzFS
769940425801170949,29661,8938,Original tweet,https://t.co/guDkLrX8zV
769695466921623552,6123,1577,Original tweet,https://t.co/vhrkz0dK4v
769335591808995329,0,7222,Original tweet,https://t.co/3PoKf6cw7f
769212283578875904,5134,1617,Original tweet,https://t.co/OCYLz3fjVE
768970937022709760,13571,6079,Original tweet,https://t.co/UlB2mzw3Xs
768909767477751808,0,2485,Original tweet,https:/…
768855141948723200,3988,834,Original tweet,https://t.co/1BxxcdVNJ8
